"CD_FOR","NM_RAZAO","NM_FANTASIA","TP_FOR","ST_SITUACAO","TP_FORNECIMENTO","NR_CGC_CPF","NM_USUINC","DT_USUINC","NR_INSC_EST","DT_ULT_COMPRA","VL_ULT_COMPRA","VL_ACUM_COMPRA","OB_FOR","NM_USUALT","DT_USUALT","DS_EMAIL_NFE","NR_INSC_MUNICIPAL","CD_TP_ATIVIDADE"
3531,DELINEAR CLICHERIA SS LTDA EPP,DELINEAR,J,A,M,67841783000107,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:22:37,,,
3541,VINCORTE -  MARCO ANTONIO A. DE SIMONE,VINCORTE-FACAS,J,A,M,12496635000100,IMPORTACAO,2011-09-14 00:00:00,"80172309",2019-09-04 00:00:00,120,9356,"ENDEREÇO:R.VALENTINA DOS SANTOS,11-ITING",ALBA,2019-06-11 11:32:22,,,
3551,PEDREIRAS CARANDI LTDA,PEDREIRAS CARANDI,J,I,M,14689756000102,IMPORTACAO,2011-09-14 00:00:00,,,,,,"14689756000102",,,,
3561,ASTERISCO COM. E SERV. DE TELECOMUNIC,ASTERISCO,J,A,M,10272140000172,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:45:45,,,
3571,RIGHT E LEFT SONORIZACAO LTDA,RIGHT E LEFT,J,A,M,31878341000198,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:32:47,,,
3582,BAHIA CABOS COMERCIAL LTDA,BAHIA CABOS,J,A,M,96821079000190,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:40:17,,,
3591,ACROSS MOVIMENTACAO E LOGISTICA LTDA,ACROSS,J,I,M,71049852000464,IMPORTACAO,2011-09-14 00:00:00,,,,,,"71049852000464",,,,
3601,FLUENCIA-RECURSOS HUMANOS E SERVICOS LTD,FLUENCIA,J,A,M,492002000145,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:42:03,,,
3611,LOG TRANSPORTES LTDA,LOG TRANSPORTES,J,I,T,6885571000137,IMPORTACAO,2011-09-14 00:00:00,,,,,,"6885571000137",,,,
3621,CENTELHA EQUIPAMENTOS ELETRICOS LTDA,CENTELHA,J,A,M,6913480000400,IMPORTACAO,2011-09-14 00:00:00,"074312268",2020-01-22 00:00:00,378.86,1076.33,,DAVID,2017-09-25 14:13:16,,,
3631,PACIFIC COMERCIO E SERVICOS LTDA,PACIFIC,J,I,M,1456818000186,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1456818000186",,josy@pacific-automacao.com.br,,
3641,PROTACK P.P A PODUTOS AUTO ADESIVOS LTDA,PROTACK,J,A,M,6154635000120,IMPORTACAO,2011-09-14 00:00:00,"116875810110",2020-03-11 00:00:00,974.61,126046.87,,DAVID,2019-02-19 09:57:47,euzebioewr@gmail.com,,
3651,TAY COM. SUP. E REPRESENTACOES LTDA,TAY,J,A,M,5463884000134,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:58:33,,,
3661,ASSENTEC COM. SERVICOS DE REV.LTDA,ASSENTEC,J,A,M,4372599000145,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,DAVID,2013-06-25 18:21:02,,,
3671,MACELA DOURADA FARMACIA MANIP LTDA,MACELA DOURADA,J,I,M,3703233000300,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3703233000300",,,,
3681,REINOS IND. COM. LTDA,REINAFLEX,J,A,M,5983189000101,IMPORTACAO,2011-09-14 00:00:00,"116721060110",2019-08-21 00:00:00,4760,5718.2,,DAVID,2019-08-21 11:25:34,debmag@terra.com.br,,
3691,CP CONTROLE E ESTUDOS TECNOLOGICOS LTDA,CP CONTROLE,J,I,M,14729586000134,IMPORTACAO,2011-09-14 00:00:00,,,,,,"14729586000134",,,,
3701,MILENIO ASSIST. TECNICA MONITORES LTDA,MILENIO,J,A,M,3664579000185,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:57:20,,,
3711,VISA CORRETORA DE SEGUROS LTDA,VISA CORRETORA,F,A,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:56:52,,,
3731,CLICHERIA SENHOR DO BONFIM,CLICH  S. BONFIM,J,A,M,15644578000158,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:55:55,,,
3741,ACI - AGENCIA DE CARGAS INTERMODAL S/A,RODOAR INTERMODAL,J,A,M,5122821000629,IMPORTACAO,2011-09-14 00:00:00,"76553890",,,,,ALBA,2012-03-02 14:54:25,cessa@5estrelas.com.br,,
3751,PSI TECNOLOGIA LTDA,PSI,J,A,M,45795796000154,IMPORTACAO,2011-09-14 00:00:00,ISENTO,2015-05-19 00:00:00,1086.71,3570.89,,MARIO,2012-04-24 17:33:12,,,
3761,POSTO TROPICAL- J.A SOBRAL & CIA LTDA,POSTO TROPICAL,J,A,M,13799101000388,IMPORTACAO,2011-09-14 00:00:00,"82553106",2012-03-14 00:00:00,269.22,269.22,,DAVID,2012-03-14 16:21:03,,,
3771,BRASNORTE MARCAS E PATENTES LTDA,BRASNORTE,F,A,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:55:18,,,
3781,HIDROBAHIA COMERCIO E SERVICOS LTDA,HIDROBAHIA,J,A,M,6053913000152,IMPORTACAO,2011-09-14 00:00:00,"63169340",2012-05-09 00:00:00,91.26,123.26,,MARIO,2012-03-29 16:51:13,,,
3791,TECNOVAL NE IND. E COM. PLASTICO LTDA,TECNOVAL,J,I,M,4613520000120,IMPORTACAO,2011-09-14 00:00:00,,,,,,"4613520000120",,,,
3801,AMIL SAÚDE S/A,MEDIAL - AMIL,J,A,M,43358647000100,IMPORTACAO,2011-09-14 00:00:00,"0",,,,ATENDIMENTO EMPRESARIAL: 3003-1332.,ALBA,2016-04-13 11:42:56,,,
3811,CERTISIGN CERTIFICADORA DIGITAL SA,CERTISIGN,J,A,M,1554285000175,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:24:17,,,
3821,SANTOS OLIVEIRA TRANSPORTES E LOGISTICA LTDA. - EP,VIA VERDE TRANSPORTES,J,A,T,3005445000152,IMPORTACAO,2011-09-14 00:00:00,"50386972",,,,,DAVID,2011-11-22 07:18:17,,,
3831,LINK LASER-COM.E SERVICOS DE RECARGA,LINK LASER,J,A,M,10847047000149,IMPORTACAO,2011-09-14 00:00:00,"082995566",2013-10-10 00:00:00,305,1630,    galeriadoscartuchos@hotmail.com,ANDREZA,2013-10-14 14:00:57,,,
3841,U.S. MATIC IND. E COM IRRIGACAO S/A,US MATIC,J,I,M,3014309000129,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3014309000129",,,,
3842,RECEITA ESTADUAL,ESTADO,E,A,M,,IMPORTACAO,2011-09-14 00:00:00,,,,,,MARIO,2012-03-05 11:22:18,,,
3843,UNIAO,UNIAO,E,A,M,,IMPORTACAO,2011-09-14 00:00:00,,,,,,MARIO,2012-03-05 11:21:27,,,
3844,ELTON FARIAS CARVALHO,ELTON,F,A,M,45441693568,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:49:09,,,
3845,TANIA AMORIM CARVALHO,TANIA,F,A,M,54567661591,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:48:38,,,
3846,CAIXA ECONOMICA FEDERAL,CEF,J,A,M,360305006498,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:48:24,,,
3847,BANCO DO BRASIL,BANCO DO BRASIL,F,A,M,395510,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:47:58,,,
3848,INSTITUTO NACIONAL DE PREVIDENCIA SOCIAL,INPS,E,A,M,,IMPORTACAO,2011-09-14 00:00:00,,,,,,ALBA,2012-03-07 12:38:29,,,
3849,MUNICIPIO,MUNICIPIO,E,A,M,,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,MARIO,2012-03-05 11:23:15,,,
3850,IEL - INSTITUTO EUVALDO LODI,IEL,J,A,M,15244114000154,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:53:13,,,
3851,MONICA ELBACHA MARNET,DEZESSETE EMP.IMOB,F,A,M,31279325534,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-19 08:40:43,,,
3852,CARLOS ROBERTO MACHADO,CARLOS MACHADO,F,A,M,29474760500,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,DBSFLEXO,2011-09-15 09:15:35,carlos@ecosystem-net.com.br,,
3853,EDVALDO DE JESUS GONCALVES,EDVALDO,F,I,M,893422592,IMPORTACAO,2011-09-14 00:00:00,,,,,,"893422592",,,,
3854,EMERSON CAMILO DE LIMA,EMERSON CAMILO,F,I,M,8314343684,IMPORTACAO,2011-09-14 00:00:00,,,,,,"8314343684",,,,
3855,EVANDRO AVELAR SANTIAGO,EVANDRO AVELAR,F,I,M,49148451720,IMPORTACAO,2011-09-14 00:00:00,,,,,,"49148451720",,,,
3856,LUCIANO DE OLIVEIRA REIS,LUCIANO REIS,F,I,M,89854870510,IMPORTACAO,2011-09-14 00:00:00,,,,,,"89854870510",,,,
3857,MARCELO DE SOUZA FERREIRA,MARCELO DE SOUZA,F,I,M,8436512707,IMPORTACAO,2011-09-14 00:00:00,,,,,,"8436512707",,,,
3858,ROSELI FERNANDES DE JESUS,ROSELI FERNANDES,F,I,M,91074029534,IMPORTACAO,2011-09-14 00:00:00,,,,,,"91074029534",,,,
3859,ALAIDE AMORIM DO ROSARIO,ALAIDE AMORIM,F,I,M,1862372519,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1862372519",,,,
3860,ALBA SILVA SOUSA,ALBA SILVA SOUSA,F,A,M,509915582,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:30:54,,,
3861,ANDRE DA SILVA ROQUE,ANDRE ROQUE,F,I,M,82265399515,IMPORTACAO,2011-09-14 00:00:00,,,,,,"82265399515",,,,
3862,ANTONIO CARLOS DOS SANTOS CERQUEIRA JUNIOR,ANTONIO CARLOS,F,A,M,80608167568,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,MARIO,2012-01-30 16:41:05,,,
3863,BARBARA BARBOSA CABRAL,BARBARA CABRAL,F,I,M,56715196591,IMPORTACAO,2011-09-14 00:00:00,,,,,,"56715196591",,,,
3864,BERNARDO SILVA SANTANA,BERNARDO SANTANA,F,A,M,18449212553,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,BANCO BRASIL - AG:1599-7 C/P:8243-0,ALBA,2019-10-22 14:42:51,,,
3865,BRUNO OLIVEIRA SANTOS,BRUNO OLIVEIRA,F,I,M,1481579550,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1481579550",,,,
3866,CAROLINA MARIA JORGE DE CAMPOS,CAROLINA MARIA,F,I,M,1045620483,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1045620483",,,,
3867,CLEBER GOMES OLIVEIRA,CLEBER GOMES OLIVEIRA,F,A,M,92292224534,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:03:04,,,
3868,EBERLE VINICIO SANTANA,EBERLE SANTANA,F,I,M,2226168575,IMPORTACAO,2011-09-14 00:00:00,,,,,,"2226168575",,,,
3869,FRANCISCO JOSE DE DEUS,FRANCISCO JOSE,F,A,M,80153933534,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:31:49,,,
3870,FREDERICO VINICIUS NOGUEIRA,FREDERICO NOGUEIRA,F,I,M,862119510,IMPORTACAO,2011-09-14 00:00:00,,,,,,"862119510",,,,
3871,IVAN VINICIUS LOPES,IVAN LOPES,F,I,M,1403038554,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1403038554",,,,
3872,JAILTON LOPES DE SOUZA,JAILTON LOPES,F,A,M,43261817534,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:31:17,,,
3873,JOAO CARLOS ALVES FREIRE,JOAO CARLOS,F,I,M,2785753585,IMPORTACAO,2011-09-14 00:00:00,,,,,,"2785753585",,,,
3874,JOEL BISPO DOS SANTOS,JOEL BISPO DOS SANTOS,F,A,M,763835552,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,ALBA,2020-01-27 16:04:48,,,
3875,JUSSARA SANTOS MOREIRA - REPRESENTANTE,JUSSARA SANTOS MOREIRA - REPRESENTANTE,F,A,M,78087023587,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2019-04-05 12:44:58,jussara@ecosystem-net.com.br,,
3876,MAGALI AZEVEDO E SILVA,MAGALI AZEVEDO,F,I,M,807074594,IMPORTACAO,2011-09-14 00:00:00,,,,,,"807074594",,,,
3877,PAULO SERGIO KALIL SILVA,PAULO KALIL,F,I,M,50100416500,IMPORTACAO,2011-09-14 00:00:00,,,,,,"50100416500",,,,
3879,ROSIVAL DE QUEIROS,ROSIVAL,F,A,M,1084715511,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:30:03,,,
3880,TATIANE SILVA DE SOUZA,TATIANE SOUZA,F,I,M,83154388591,IMPORTACAO,2011-09-14 00:00:00,,,,,,"83154388591",,,,
3881,VALNEI ROCHA GUIMARAES,VALNEI ROCHA,F,I,M,46788549591,IMPORTACAO,2011-09-14 00:00:00,,,,,,"46788549591",,,,
3882,VANESSA CIRQUEIRA LIMA,VANESSA CIRQUEIRA,F,I,M,81640684549,IMPORTACAO,2011-09-14 00:00:00,,,,,,"81640684549",,,,
3883,ADAUTO DOS SANTOS,ADAUTO,F,I,M,88355373553,IMPORTACAO,2011-09-14 00:00:00,,,,,,"88355373553",,,,
3884,ADRIANO DA SILVA ROQUE,ADRIANO DA SILVA,F,I,M,4117168592,IMPORTACAO,2011-09-14 00:00:00,,,,,,"4117168592",,,,
3885,ANDREZA C. VASCONCELOS DOS SANTOS TRABUC,ANDREZA,F,A,M,266880509,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:29:15,,,
3886,BARTOLOMEU ANTONIO FERREIRA,BARTOLOMEU ANTONIO,F,I,M,66365473834,IMPORTACAO,2011-09-14 00:00:00,,,,,,"66365473834",,,,
3887,CARLOS ANTONIO DOS SANTOS,CARLOS ANTONIO DOS SANTOS,F,A,M,84284579568,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:31:22,,,
3888,CARLOS JOSE BONIFACIO,CARLOS BONIFACIO,F,A,M,9436847572,IMPORTACAO,2011-09-14 00:00:00,RG 0077254775,,,,,EMILY,2011-09-16 16:00:37,,,
3889,CLAUDICIO SILVA SANTOS,CLAUDICIO SILVA,F,I,M,63337495591,IMPORTACAO,2011-09-14 00:00:00,,,,,,"63337495591",,,,
3890,DAVID VINICIO DE OLIVEIRA,DAVID VINICIO DE OLIVEIRA,F,A,M,92686869534,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:03:20,,,
3891,FERNANDA MARIA SILVA RAMOS,FERNANDA RAMOS,F,I,M,1571413570,IMPORTACAO,2011-09-14 00:00:00,,,,,,"01571413570",,,,
3892,JEAN DOS SANTOS CALHAU,JEAN DOS SANTOS,F,I,M,95075038549,IMPORTACAO,2011-09-14 00:00:00,,,,,,"95075038549",,,,
3893,JONAS DE JESUS ALMEIDA,JONAS DE JESUS,F,A,M,2527708544,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:27:45,,,
3894,JORDAN SILVA SANTOS,JORDAN,F,I,M,2105399509,IMPORTACAO,2011-09-14 00:00:00,,,,,,"2105399509",,,,
3895,JOSUE BISPO DOS SANTOS,JOSUE BISPO DOS SANTOS,F,A,M,98204874553,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:05:01,,,
3896,LEOPOLDO GARCIA ROSA NETO,LEOPOLDO GARCIA,F,I,M,64898989500,IMPORTACAO,2011-09-14 00:00:00,,,,,,"64898989500",,leopoldo@ecosystem-net.com.br,,
3897,LUCIANA DA SILVA BATISTA,LUCIANA BATISTA,F,A,M,96022094534,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:27:01,,,
3898,MARCIO SENA SANTOS,MARCIO SENA,F,A,M,1318352541,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-21 14:39:20,,,
3899,NADJA BATISTA DE SOUZA,NADJA BATISTA,F,I,M,94280177520,IMPORTACAO,2011-09-14 00:00:00,,,,,,"94280177520",,nadja@ecosystem-net.com.br,,
3900,ROGERIO LUIS SENA DAS NEVES,ROGERIO LUIS,F,I,M,64529258572,IMPORTACAO,2011-09-14 00:00:00,,,,,,"64529258572",,,,
3901,SIDNEI SANTOS MENEZES,SIDNEI SANTOS,F,I,M,64569861504,IMPORTACAO,2011-09-14 00:00:00,,,,,,"64569861504",,,,
3902,WEDERSON CAMILO DE LIMA,WEDERSON CAMILO,F,I,M,7657916680,IMPORTACAO,2011-09-14 00:00:00,,,,,,"7657916680",,,,
3903,EDISON DOS SANTOS MONTEIRO,EDISON MONTEIRO,F,I,M,48820989549,IMPORTACAO,2011-09-14 00:00:00,,,,,,"48820989549",,,,
3904,JUMAR MELO,JUMAR MELO,F,I,M,1179271556,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1179271556",,,,
3905,ERIVALDO DE SANTANA,ERIVALDO DE SANTANA,F,A,M,72630108520,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:26:29,,,
3906,MARCOS ASSUNCAO,MARCOS ASSUNCAO,F,I,M,51335948520,IMPORTACAO,2011-09-14 00:00:00,,,,,,"51335948520",,,,
3907,MARCOS RIBEIRO DE JESUS,MARCOS RIBEIRO,F,I,M,93383347591,IMPORTACAO,2011-09-14 00:00:00,,,,,,"93383347591",,,,
3908,DIOGO DE DEUS GARGUR LEAL,DIOGO LEAL,F,I,M,3297858508,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3297858508",,,,
3909,MATHEUS PINHEIRO DOS REIS,MATHEUS,F,I,M,3563604584,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3563604584",,,,
3910,SUELEN NUNES DE ASSIS,SUELEN,F,I,M,3475888599,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3475888599",,,,
3911,LIVIA ROCHA PIRES,LIVIA,F,I,M,3587798559,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3587798559",,,,
3912,MARIA CRISTINA DOS REIS SANTOS,MARIA CRISTINA,F,A,M,91262186587,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:25:54,,,
3913,VANIA CARVALHO,VANIA,F,I,M,77860446553,IMPORTACAO,2011-09-14 00:00:00,,,,,,"77860446553",,,,
3914,LUCAS MANOEL SANTOS DO ESPIRITO SANTOS,LUCAS  DO ESPIRO SAN,F,A,M,3159164519,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:25:37,,,
3915,LUCIANO ALVES CORREIA NETO,LUCIANO CORREIA,F,A,M,51563371553,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-04-20 09:33:37,,,
3916,MARIO AMERICO BARROSO FIGLIOULO,MARIO FIGLIOULO,F,A,M,26007533549,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,-502.3,,DAVID,2018-10-10 09:09:26,marioamericobf@hotmail.com,,
3917,VIVIANE RAMOS DA SILVA ALVES,VIVIANE ALVES,F,A,M,3370920522,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,MARIO,2012-01-30 16:34:35,,,
3918,ALEXANDRE ALVES DOS SANTOS,ALEXANDRE ALVES DOS SANTOS,F,A,M,61713228572,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:02:50,,,
3919,WILLIAN EDSON PEREIRA,WILLIAN PEREIRA,F,I,M,89974522668,IMPORTACAO,2011-09-14 00:00:00,,,,,,"89974522668",,,,
3920,MARIA DA CONCEICAO E ALBURQUEQUE,MARIA,F,I,M,31356150578,IMPORTACAO,2011-09-14 00:00:00,,,,,,"31356150578",,,,
3921,FABIO BRAGA DA SILVA,FABIO BRAGA DA SILVA,F,A,M,93083572549,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2020-01-27 16:03:32,,,
3922,MARIA BONFIM SANTOS MOREIRA,MARIA MOREIRA,F,I,M,79521240563,IMPORTACAO,2011-09-14 00:00:00,,,,,,"79521240563",,,,
3923,JACIRA ANTONELLI VELOSO,JACIRA,F,I,M,35270624591,IMPORTACAO,2011-09-14 00:00:00,,,,,,"35270624591",,,,
3924,EMERSON BOMFIM LIMA SOUSA,EMERSON,F,I,M,81906820597,IMPORTACAO,2011-09-14 00:00:00,,,,,,"81906820597",,,,
3925,BRUNO JOSE CARVALHO OLIVEIRA,BRUNO,F,I,M,788676490,IMPORTACAO,2011-09-14 00:00:00,,,,,,"788676490",,,,
3926,EMILE BRAGA FERREIRA,EMILE FERREIRA,F,I,M,1391050509,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1391050509",,,,
3927,JAKELINE SOUZA CONCEICAO,JAKELINE CONCEICAO,F,I,M,4702236504,IMPORTACAO,2011-09-14 00:00:00,,,,,,"4702236504",,,,
3928,WILLIAM ROCHA DA CRUZ,WILLIAM DA CRUZ,F,I,M,2451291540,IMPORTACAO,2011-09-14 00:00:00,,,,,,"2451291540",,,,
3929,DANIEL SOUSA CARDOSO,DANIEL CARDOSO,F,A,M,67758967515,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:24:05,,,
3930,JEFFERSON DA PAIXAO SANTIAGO,JEFFERSON,F,A,M,4583365560,IMPORTACAO,2011-09-14 00:00:00,"1284630234",,,,,ALBA,2012-03-07 12:23:50,jeffersonps.20@hotmail.com,,
3931,DOLORES ANDRADE SOUZA,DOLORES,F,I,M,292888511,IMPORTACAO,2011-09-14 00:00:00,,,,,,"292888511",,,,
3932,JAMILTON ALMEIDA SAMPAIO,JAMILTON,F,A,M,53078560597,IMPORTACAO,2011-09-14 00:00:00,RG 0377693162,,,,,EMILY,2011-09-16 14:51:23,jamilton@ecosystem-net.com.br,,
3933,FRANCES DORI SANTANA S. COSTA,FRANCES,F,I,M,58609202534,IMPORTACAO,2011-09-14 00:00:00,,,,,,"58609202534",,,,
3934,TELIS ELETRONICO LTDA,TELIS,J,A,M,3474553000417,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:24:33,,,
3935,CHARLES JESUS SANTOS,CHARLES,F,A,M,4553388502,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-04-20 09:55:17,,,
3936,OFFICER DIST. DE PRODUTOS DE INF. S/A,OFFICER,J,A,M,71702716000189,IMPORTACAO,2011-09-14 00:00:00,"113793965113",,,,,ALBA,2012-03-02 14:24:50,,,
3937,ABC USINAGEM GRAFICA LTDA,ABC USINAGEM,J,A,M,5438201000199,IMPORTACAO,2011-09-14 00:00:00,"626675836110",2012-10-30 00:00:00,1698,1698,,DAVID,2012-10-30 10:17:39,,,
3938,JERIVALDO OLIVEIRA DOS SANTOS,JERIVALDO DOS SANTOS,F,I,M,4060205583,IMPORTACAO,2011-09-14 00:00:00,,,,,,"4060205583",,,,
3939,NAILTON TEIXEIRA DE SOUZA,NAILTON,F,I,M,97016870510,IMPORTACAO,2011-09-14 00:00:00,,,,,,"97016870510",,,,
3940,MANUELLA FLORENTINO VANDERLEI PAIVA,MANUELLA,F,A,M,87741253549,IMPORTACAO,2011-09-14 00:00:00,RG 0583931456,,,,,EMILY,2011-09-16 15:52:41,manuellapaiva2@gmail.com,,
3941,VINICIUS SENNA DA NATIVIDADE,VINICIUS,F,I,M,90817036504,IMPORTACAO,2011-09-14 00:00:00,,,,,,"90817036504",,,,
3942,JANAINA NERI REIS,JANAINA,F,I,M,68458371553,IMPORTACAO,2011-09-14 00:00:00,,,,,,"68458371553",,janaina@ecosystem-net.com,,
3943,ECO3,ECO3,F,I,M,0,IMPORTACAO,2011-09-14 00:00:00,,,,,,"00000000000000",,,,
3944,SUL BAHIA,SUL BAHIA,F,I,M,62335593161,IMPORTACAO,2011-09-14 00:00:00,,,,,,"62335593161",,,,
3945,RECIFE,RECIFE,F,I,M,788676490,IMPORTACAO,2011-09-14 00:00:00,,,,,,"00788676490",,,,
3946,ANTONIO CARDOSO DE OLIVEIRA,A.C. REPRESENTAÇÕES,F,I,M,18820751453,IMPORTACAO,2011-09-14 00:00:00,,,,,,"18820751453",,,,
3947,PAM TRANSPORTES DE CARGAS LTDA,PAM CARGAS,J,A,T,4120971000126,IMPORTACAO,2011-09-14 00:00:00,"54479948",,,,,ALBA,2012-03-02 14:47:11,operacional@pam cargas.com.br,,
3948,MDR TRANSPORTES LTDA,FASTLOG,J,I,T,3302805000188,IMPORTACAO,2011-09-14 00:00:00,"51289492",,,,,"03302805000188",,,,
3949,RENT A TRUCK OPERADOR LOGISTICO LTDA,STARLOG OU CINCO ESTRELAS,J,A,T,1034009000771,IMPORTACAO,2011-09-14 00:00:00,"59777195",,,,,DAVID,2012-03-07 10:59:11,adm.ssa@starlog.com.br,,
3950,DINIZ E PIMENTEL LTDA ME,BRUNO LOGISTICA,J,I,M,5994773000154,IMPORTACAO,2011-09-14 00:00:00,"76840700",,,,,"05994773000154",,narafsouza@hotmail.com,,
3952,IMPERJET SERV.AUT.E REP.COMERCIAL LTDA,IMPERJET,J,A,M,9076426000446,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:22:47,,,
3953,GNC COMERCIO DE VEÍCULOS LTDA,TERRA FORTE,J,A,M,9564676000182,IMPORTACAO,2011-09-14 00:00:00,"078454221",2012-10-15 00:00:00,278.19,462.54,,MARIO,2012-05-18 15:31:12,terraforte@terrafortetoyota.com.br,,
3954,START COMUNICAÇÃO,START,J,I,M,349179000197,IMPORTACAO,2011-09-14 00:00:00,"522/001-09",,,,,"00349179000197",,,,
3955,CIA SAO GERALDO DE VIACAO,SANG CARGAS,J,A,M,19315118003071,IMPORTACAO,2011-09-14 00:00:00,"27272334",,,,,ALBA,2012-03-02 14:46:26,,,
3956,HARAOKA CORPORATION,HARAOKA,F,I,M,0,IMPORTACAO,2011-09-14 00:00:00,,,,,,"00000000000000",,,,
3957,AILTON GOMES BRANDAO DE ITUBERA ME,BRANDAO TRANSPORTES,J,A,T,464890000192,IMPORTACAO,2011-09-14 00:00:00,"41850958",,,,,CANTONIO,2014-09-22 11:19:01,,,
3958,EMPRESA DE TRANSPORTES ATLAS LTDA,ATLAS,J,A,T,60664828000176,IMPORTACAO,2011-09-14 00:00:00,"105708615117",,,,,ALBA,2012-03-02 14:25:09,,,
3959,FEDEX BRASIL LOG. E TRANSP. LTDA (SSA),FEDEX BRASIL LOGISTICA (SSA),J,A,T,10970887000790,IMPORTACAO,2011-09-14 00:00:00,"27300431",,,,,ALBA,2020-01-10 14:50:06,alane.oliveira@fedex.com,,
3960,ERIVALDO SOUZA DA PAIXÃO,ERIVALDO SOUZA DA PAIXÃO,F,A,M,0,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2014-12-03 16:48:57,,,
3961,ZENITE SISTEMAS LTDA,ZENITE,J,A,M,219676000170,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-15 16:54:44,,,
